X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15
-0.573468840413,-2.22064401583,2.04827451069,1.17892135235,-4.02743420158,0.148404076994,1.09784980577,-0.952806935017,-1.68180220829,3.06616424494,3.07150825737,-1.86734929178,-2.46790141976,0.310519244567,-0.588188039267
2.20633078067,-1.50550852812,2.18025492966,2.30509907455,0.0616541233328,0.100179020109,-0.373736010442,1.16738519270,-2.51566880526,5.66564243679,1.25972680929,-0.540684817300,1.22273472235,-0.903114070866,1.78949738203
0.285199462360,0.536797256520,1.83290483951,1.10484418915,1.02349313534,-0.205498959944,0.100129891506,-1.19230670980,-2.45222973849,-1.09095277223,0.339087655872,-1.33112644746,-3.71847238729,1.18397689453,-0.906515083495
-1.21227847225,0.336652416154,0.314813796642,-1.89434633254,-0.778968767638,-0.808257597554,-2.24767363806,1.02623037276,3.19532074914,3.48862837485,0.209836394738,3.62475257662,-1.53167424368,-2.94135993741,-1.49386141190
4.44818143359,0.112000348220,-2.28265793040,-0.517546687626,2.81022957138,1.34113907651,2.59351831651,0.946681696247,-1.23311242132,0.843880898724,-1.77900659849,1.05997558084,1.99551906012,-2.83945198814,-3.66090169187
-1.48506881892,-2.27052707425,-1.66437944875,0.945920789795,-0.815359880275,-0.743519937649,-1.06095284655,-2.08905665781,0.00123209593564,-3.40324729339,1.21033056578,2.84596972856,-0.580534067946,0.277128295006,0.674563352063
-1.54833346042,1.07392360413,-0.479735327040,-3.37220378489,0.892269942840,0.0241996987540,-0.491093191467,1.13356239992,1.91183523347,-1.88491818282,-0.475786618282,-2.79939215237,2.57261783631,2.98203179730,2.03579888246
-2.20076564642,-0.766873443676,1.85241353654,0.727359882276,1.16638905583,0.441235929913,1.08699500011,0.178757688938,-2.36461259069,2.98269002782,-1.46272812773,2.47991044983,-1.91523391288,-0.956950599988,0.393513096438
0.885519431152,1.49847655325,0.105283709187,-0.295278269194,-1.01180243656,-2.54554073244,0.895542809075,1.61159774044,1.94349277397,0.750643268235,-0.274239900153,4.01735419874,-0.958767028527,0.193225586185,-1.70357604053
-0.438338337155,0.137685068432,-0.106981786795,0.974114698137,1.57460118594,0.834118825710,2.80184018961,0.591054406514,-0.525340056223,1.01934852342,-2.82589884445,-1.00547559618,-0.468262866079,-1.12804629598,-0.853930402213
-0.221711857662,2.15114550492,-1.07814551113,-1.75981010318,-1.38730220727,-1.54798701422,-0.00613027596658,1.99798124637,0.194817094663,1.21412319259,-0.916547111916,3.09639859817,0.264604270205,-2.22916015315,1.42707177455
-1.82417163627,-0.282704217777,-0.735253024513,0.255505241457,-0.00840860876524,1.89625998923,-0.469850076028,0.305610464666,1.89307114500,1.50405090104,1.56477589833,-0.444771308999,-2.47700535989,-2.47335719106,-0.0460462378871
1.22251148407,-2.60681001865,1.05232063867,0.616685218932,-1.23024448531,1.31884525316,-2.11243968941,1.14806811415,-0.570767590375,-0.466500948106,2.90825809303,-2.61889537663,-1.25446750207,1.36415057805,0.987987418752
0.948088775768,-2.01825543123,-1.20721507783,4.48140894960,1.67720994599,1.03993239405,-2.62474815410,-1.05378656378,-0.334032091671,-3.04661161000,5.64982879078,-2.24993275215,0.125120641110,2.84032899562,1.97537891548
-1.25371297050,0.288867694472,-2.30357212696,0.666862424080,-2.55419075481,0.954814051841,-2.28070820588,0.459532061406,2.44035848968,0.230427400575,1.95823836490,-2.11297136968,-0.369358847599,1.69285401260,-0.343201803519
1.13224004337,-1.40351326395,-2.08925152789,1.92041661698,-1.87154207392,0.501465517464,-0.314094878497,-0.454613443477,3.30017267724,3.61437927603,-0.151868829830,-3.96907097162,-0.798548360852,0.100742978183,0.920494450756
0.989195943016,-1.51639884053,-2.96554922507,1.59924718407,2.11955500441,-0.717487150694,1.76389015389,-0.100057518067,2.18107054718,0.755255590391,0.974568780568,-1.26186096453,-2.52098830842,1.09923200587,-1.44222075427
-1.04690341495,-0.683611679619,-0.912163514791,-0.828580275792,-1.90021374080,0.126921146218,0.276871549687,-1.22501696997,0.650020260905,-1.18510774467,-0.520221593272,-1.44992265668,1.42733578134,2.41398746141,-0.625363571853
0.242855146045,-0.815446581935,-0.892583707846,-0.680939633621,-1.44895177585,0.401460683164,-0.640968731913,-1.05029398677,0.322176007815,-1.12296943466,-2.57067203920,-0.751973887835,-1.14278320808,-0.339879334415,-0.0338791596209
-0.0962394774348,0.144046058347,0.118974454752,-0.224852708718,-1.22674854404,1.39155228827,1.90197397767,-0.404413047770,-0.135961605485,1.93342856517,-2.04146859306,-1.11651272033,-2.17238182270,-0.137339227682,-1.16882196970
3.34156576877,-2.33858111290,-1.20743899953,0.875165419181,0.668120877550,0.980102519633,-1.56749952412,-0.934532765783,-0.745210173275,-1.81904183994,2.30466081322,-3.63674011032,0.857882926200,1.20865128476,0.469062593804
1.53601335458,0.200362160067,1.41934290535,3.23003665114,-2.93154754921,0.158669247572,0.0592621732349,0.291196152769,-0.823913904922,0.665445503500,4.35371972011,-0.234292467792,2.51516615367,0.453774169578,0.576024836600
-0.0189375653352,-0.175541146502,-2.31006545715,-1.08269950444,1.07457299765,0.0434252125394,-0.680795524449,-1.60669562005,0.823253846116,-1.46976782709,1.23010084520,0.197909352294,-0.983675004256,0.817979308939,-0.988007950763
0.810326608521,-0.0720545084124,0.384789237068,-1.21770862515,-3.08522769718,-2.14709232679,-2.88565648015,-0.141059676626,-3.55730808872,0.0809605022064,3.32829692559,1.04316572996,-0.0312376752406,1.21100093520,-0.541190119130
-1.21003976435,1.54205342906,-0.485997327097,-2.02803397225,-0.595316940137,0.253824454641,1.85256046546,0.525580935467,-0.121014066741,0.470882138618,-2.00748112492,-0.226383842429,-0.734612579980,-0.0367365480211,-1.96339987270
-0.315738903189,0.0106602078060,0.587575639697,-0.725818511847,1.34863673683,-1.59273683742,-1.85733690396,0.809943135141,0.654362501003,0.639788171768,3.42755832742,2.91428664158,-0.187491035141,1.15900221171,-0.430785129623
-0.532180435275,-0.205441697111,-1.09334941644,-1.55397721075,-1.26219369793,-0.383406319091,-2.60691830437,1.05461241408,-1.27652413151,0.291347681889,0.355245344807,-0.836582112771,-0.0284539611183,0.345995662657,2.11032560313
-1.12956222249,-0.494630643245,-2.20823942925,-1.96148448712,-1.20427945411,-0.560359014580,1.39566627199,0.454256051405,-0.840755533280,-1.70990275530,-2.42635082395,-1.68552811647,-2.00097039196,1.96870799243,-0.440465876989
0.578785226590,0.928696324844,1.83270562005,1.21967212017,0.101489109754,0.295387841901,-2.56640214090,0.409241289938,-1.49266378464,-1.98319746817,4.52133862017,-1.91388999856,-1.47835790378,-1.46248402214,-1.55592085100
-3.23754920242,1.06720998972,0.197271300853,-1.05864686619,0.805226974931,-1.18343028212,1.60363785367,0.531143229536,-0.169491790961,0.575937209498,-2.83725403792,0.944881628498,-2.70647662189,-0.967223713410,-0.643462569338
0.237728687408,-1.29077189518,-0.448765919302,0.897103120468,0.323660107534,0.00357344436871,1.29678907777,0.825320065469,-1.02981562755,4.01734297051,-1.68918736799,0.805225883858,1.41810386665,-2.52294948572,0.611067228907
-0.508252623345,-0.614476866834,-2.46293044310,2.04272602858,1.22403745715,0.100231183644,-2.51117426264,-0.0334108226403,1.92550867210,-1.68987303286,3.24058452312,-4.40048974050,-0.876850147713,3.00210722622,-2.36320274657
-0.00594818819972,-0.206081123323,2.67428339088,-1.41108851383,-0.690621853985,1.94613730738,-1.79718322923,0.635588354885,-3.20437091999,-0.0208364090639,3.08740508074,-3.72283995924,0.449265045492,1.56613963016,-1.45315616944
1.34791212857,-1.93548979777,-1.12816020386,5.19402695892,1.45583823717,2.33785321047,-1.38953616560,-0.250831738105,1.98649776756,-1.33348059404,4.37820593986,-3.02435873148,-3.65393359808,1.97394141250,-0.148089805320
-0.632444431102,-2.76953124917,-0.368818333140,2.97238695929,1.05045020410,0.419062257815,0.459029842998,-3.20933052746,-3.08534399754,-2.85257324032,2.92541911878,0.266298873585,1.98760558513,1.89208427528,-0.793888953893
0.209878257408,-0.170412442046,-0.0887504331447,-1.19561620573,-3.79861771168,-0.741341108636,0.818849986607,0.657660157036,0.183459737540,2.33364244595,-0.205758702799,0.323294872784,2.75358586575,0.540050361539,-1.28554356517
