X25	X26	X33	X36	X46	X34	X12	X15	X21	X11	X23	X28	X20	X1	X38	X9	X19	X2	X16	X5	X3	X18	X8	X14	X40	X6	X44	X4	X41	X39	X48	X42	X32	X22	X7	X31	X43	X27	X47	X50	X29	X49	X37	X17	X13	X30	X45	X24	X35	X10
1	0	1	1.2495	1	2.0320	1	2	1.0236	-1.1933	1	1	2	-2.2198	2	0.6583	1.5805	1.2156	2.0757	-2.3780	-4.1545	0	1	1.6384	-1.6724	1.6260	2	0.1062	2	-3.9780	1	-1.0868	-0.4100	1	1	1.3011	2	4.4955	2	-1.5682	2.8972	0	2.3450	1.1921	2	1	0	2	0.1230	1
1	0	0	2.8699	2	1.3674	1	1	0.5548	-0.1669	2	2	1	1.1141	1	0.0797	-1.4123	0.4735	-1.9841	-0.1848	0.7960	1	2	0.3128	0.2525	-1.5535	1	0.1494	0	0.8625	0	-4.6391	1.1783	1	2	-0.5844	0	0.7049	2	1.5444	-0.3918	2	-0.9478	0.6274	0	2	0	0	1.3192	1
0	1	2	-0.6352	0	-0.7665	1	1	1.7655	0.7422	1	1	2	-0.5736	0	0.4545	1.9492	1.6791	-2.6418	-0.5739	-2.1774	1	1	0.9962	-2.7281	-1.2878	0	-0.5023	0	-3.3069	1	2.7470	0.3502	1	1	2.2473	2	0.6418	1	-1.9742	1.1421	1	-0.3490	0.1374	0	0	2	1	-2.8031	0
0	2	1	0.6066	0	-1.1745	0	2	-1.5004	1.9369	1	0	2	0.2226	0	1.0926	-0.1350	1.4103	1.1247	0.4802	-0.3814	2	2	1.8382	-1.9617	0.4167	0	-0.8193	1	-2.1556	1	-0.6975	-2.6801	1	1	1.0537	2	0.3144	0	1.3142	0.1509	1	1.2331	-1.7123	0	0	1	1	1.2084	2
0	2	1	0.4941	1	-0.9575	1	0	1.6609	0.1838	2	2	2	1.3773	2	0.2758	-2.5145	-0.3404	-3.6356	-0.9296	1.7262	1	2	2.4354	-0.5274	1.2391	1	0.8616	2	-2.8010	1	2.9574	-0.7444	2	1	-1.4788	0	-0.4700	1	-1.3219	-0.4744	2	1.3643	2.0337	1	2	1	0	3.5588	1
1	2	1	0.3232	2	0.7667	0	0	0.3405	-1.3220	2	1	0	1.5484	1	-1.2039	-2.3956	0.1907	1.0177	-3.0395	2.3698	2	2	-0.0744	-3.6117	0.0685	2	1.0175	2	1.1452	2	0.0943	-3.3869	0	0	-2.1916	1	3.0016	2	0.2175	1.0799	2	1.8172	1.3785	0	1	0	0	3.2341	0
0	2	2	-1.9935	0	-1.0043	1	0	0.0692	0.4670	0	1	0	0.3193	1	-3.7098	0.1648	-0.5069	-5.2984	-0.6902	2.3539	1	1	-2.0762	-0.1116	0.5235	2	-0.0430	2	5.3132	1	0.8144	-0.2288	0	0	-1.8453	0	1.2749	1	3.1025	0.9127	1	-0.9246	0.2121	0	2	2	1	-0.8456	2
2	2	1	1.7542	0	0.0332	0	0	0.8306	-0.9005	2	0	0	1.2017	1	-2.9963	-3.1151	0.0922	-6.6149	-0.4319	2.4028	2	1	0.8465	-3.9587	1.5602	1	0.2389	0	1.7834	0	3.3579	1.4800	1	0	0.5476	2	0.5804	1	3.6888	0.7499	2	-0.6207	0.6843	1	1	2	2	3.8435	2
0	2	1	-1.6411	0	0.1155	1	2	0.3241	-1.2394	2	0	0	0.4629	0	2.6888	0.1370	-1.1333	-1.6176	1.3896	0.3801	1	1	0.7915	0.2373	-0.8774	1	-0.3211	1	-3.1287	2	2.8850	0.3993	0	0	1.2973	1	-0.1949	1	2.1463	-2.3760	0	2.1729	1.7126	1	2	1	0	2.2039	2
1	0	1	0.8593	1	-0.9257	2	1	0.4306	-1.7086	0	0	2	-0.5028	0	-0.8159	1.1525	0.0083	0.8822	-1.4290	0.0110	0	0	0.3578	2.9749	2.6984	1	1.3166	0	-1.4577	0	-1.7936	0.8496	0	1	1.3107	1	2.6236	2	-1.5847	0.4996	0	-0.3801	-0.1894	2	0	2	0	1.0655	1
