X10	X15	X25	X23	X9	X13	X35	X14	X2	X21	X5	X4	X29	X1	X31	X33	X16	X40	X46	X3	X43	X44	X32	X28	X19	X17	X7	X41	X24	X47	X45	X38	X12	X6	X27	X22	X48	X49	X18	X20	X8	X42	X39	X11	X34	X50	X30	X36	X26	X37
1	2	2	2	0.0463	2	3.5255	2.0495	1.0550	0.6106	1.3925	-3.9538	6.0957	-0.5102	-0.8367	1	0.4463	-0.4121	0	-1.5710	1	1	-0.7164	0	3.6545	-0.1713	0	0	1	2	2	1	0	4.0044	0.1367	1	1	1	0	0	1	0.5797	-2.9643	-1.6547	0.8916	-0.8009	2	-0.2595	2	-1.1224
0	2	0	1	0.0333	0	0.4821	0.6746	-1.3465	0.3378	0.4059	1.7966	0.8325	0.3219	-2.8831	0	-1.9823	1.0833	1	-1.4060	2	2	-0.1716	2	0.6948	0.6688	0	1	1	0	1	1	0	-1.3794	-2.5747	2	1	2	2	2	2	-0.7941	0.0227	2.9306	0.6474	-1.0010	2	1.3430	0	-0.5695
1	1	2	2	1.0364	0	0.2307	-2.2420	3.0251	-0.7665	2.6630	0.6393	1.1192	2.3377	-1.1179	0	2.3202	-0.4314	1	0.7633	1	0	1.7078	0	-1.9163	-0.5310	0	2	0	2	0	2	0	-0.5820	0.0442	2	1	1	0	0	2	-4.4213	-0.6184	2.7139	3.2601	-2.6661	1	0.1843	2	1.8805
1	2	1	2	-1.4689	2	-1.7055	-3.5120	-0.3160	-0.7543	-0.5253	1.9663	2.9151	1.2549	2.3974	1	2.3506	1.9137	2	-1.3659	0	0	-1.8972	0	2.6769	-0.2170	1	2	0	2	1	1	1	3.1681	-1.8092	1	0	1	2	2	1	-1.4518	3.6007	-1.1010	1.8725	0.7882	1	-1.0919	1	-0.3237
0	2	1	0	-1.2710	1	2.3566	0.2581	0.2508	2.5828	-0.0175	-0.4680	0.0243	-0.2721	2.0748	1	-0.8587	1.1565	1	-1.1806	0	0	1.5989	0	-1.5242	-1.4548	0	2	1	0	2	1	2	-1.4055	0.8561	0	1	2	0	0	1	-2.2034	0.4386	-2.3631	3.7459	-2.8668	0	-0.6892	1	1.3582
0	2	2	1	0.7211	2	1.9592	0.6954	-1.6546	-0.8676	-1.0781	0.6324	-0.7748	2.4698	-1.7765	0	0.1552	1.6703	1	-0.8414	2	0	0.1430	2	-2.2290	-0.1149	1	1	2	0	2	0	2	-0.8077	0.9601	1	2	2	2	2	2	3.2998	-2.8772	1.8693	2.0263	-1.5675	0	2.4588	1	0.8911
0	1	2	1	1.8144	0	1.4953	0.3061	1.8265	0.5780	3.7046	-1.1000	0.8197	-0.2500	0.7131	2	2.0320	0.1833	0	-0.3969	2	1	-1.6270	0	0.0427	2.8254	1	0	2	1	0	2	2	1.5933	-0.4700	1	1	0	1	1	1	-2.3346	-1.1570	-0.8630	0.6912	-3.4442	1	-1.2687	2	0.5184
1	2	1	2	1.1595	0	-3.0570	2.5546	0.0139	-1.3724	1.0797	0.5406	-3.7766	0.2346	1.1674	1	-1.7232	0.7975	2	-1.0627	1	0	1.2906	1	-2.6158	-0.9809	2	2	0	2	1	2	0	-0.3482	-2.3681	0	2	1	0	0	1	-3.3487	0.8907	1.1254	-0.6144	-0.6688	2	1.0237	1	2.5669
0	2	0	2	1.6503	2	-0.8839	-1.8076	-0.6550	1.5079	-1.7661	2.5960	3.0679	2.4398	0.6615	1	-1.4352	0.1871	2	2.0813	1	0	3.4216	0	1.5422	-1.2032	1	0	1	2	1	1	2	3.1847	-0.6873	1	1	1	0	0	0	1.9902	-1.5097	1.5678	-0.5868	1.9402	0	1.2569	2	-1.5615
0	0	1	2	2.1328	1	1.9434	-3.8396	-3.4745	1.1363	-4.5424	-1.4092	2.5696	-0.0010	0.7865	0	1.9841	0.8241	0	2.4393	2	1	-0.0714	2	0.1080	0.8456	2	0	0	0	0	2	2	-1.5464	0.1015	2	0	0	1	0	1	1.2017	-2.4089	1.5773	1.2032	-1.2416	0	-1.3311	2	-0.2525
0	2	2	2	-2.0882	2	0.8606	1.8517	2.6867	-2.0842	0.3833	-3.6543	1.8615	0.1224	1.5612	0	0.2830	1.3848	2	0.4484	0	2	3.7974	1	-1.8180	-1.2691	0	0	2	0	2	1	0	-0.5421	0.5287	2	2	1	0	0	2	0.3271	-0.3100	-0.3874	-1.6462	-0.6037	0	0.8400	2	1.0592
2	0	1	1	-2.0399	1	3.2714	3.4510	-0.0382	-2.1352	-0.3030	-1.4908	-4.8679	3.9345	0.6649	1	0.1062	-0.1757	1	1.4721	0	0	-1.1863	1	-3.2122	-2.4910	2	2	1	0	0	1	0	-1.8622	-0.4495	0	0	2	2	2	1	-1.4290	0.3613	-3.1704	-0.7870	-2.3915	0	0.5306	1	2.3571
1	1	1	0	1.1179	1	0.0877	-1.1446	-1.5536	-2.4412	-0.8316	-0.3470	-0.7769	-1.1906	0.1932	2	2.2723	1.0222	2	-2.1111	2	1	-0.8180	0	-2.8274	1.0553	0	0	0	2	0	2	2	-1.5990	-1.0389	0	2	1	1	1	0	4.2558	2.7323	-0.0084	0.6771	-2.2922	2	-0.4094	0	0.4817
1	2	1	2	2.3959	1	-1.2269	4.6835	4.2217	1.0470	2.7809	-1.2800	-5.6103	-4.1074	1.6141	0	1.7721	-2.8999	1	-4.0585	0	2	-2.0117	0	-5.8733	1.0078	2	2	1	2	2	2	1	-1.9044	1.5446	1	0	0	0	0	2	-1.9090	1.7314	1.6244	0.0573	-0.6439	1	-0.3125	2	2.3667
0	0	0	1	0.2326	0	0.8078	-0.4033	-1.0635	1.3879	-1.4313	-2.8743	1.4759	-1.3341	0.3853	1	3.9496	1.6713	1	0.7645	1	2	1.1055	2	-1.9998	1.3264	2	0	1	0	0	1	0	-1.3059	-0.5108	2	1	0	2	0	1	4.4557	-0.4006	-1.6968	1.4635	-1.4692	2	2.0693	2	-0.7543
2	1	1	0	1.2052	2	0.1002	-1.0157	-3.7080	0.8322	-1.3074	-1.0540	5.7592	-0.7294	-3.7554	1	0.7931	4.2152	1	-0.8550	2	1	-1.9450	2	0.6201	1.0049	2	0	0	2	1	2	2	2.3892	-2.4279	1	0	1	2	2	2	-1.9335	-2.6347	2.8382	-1.1984	0.6847	2	0.5646	0	1.5185
1	0	0	1	-3.9331	1	-0.8185	2.1894	1.6252	-0.8945	0.5298	-1.3518	1.9130	0.2868	-1.9287	1	0.4204	-3.3041	1	0.1578	0	2	1.4496	0	2.0387	-0.8476	2	2	1	2	2	1	1	2.5812	2.7355	1	1	0	0	0	1	-1.8629	0.5607	-3.3207	-0.1091	-1.5355	0	0.2621	2	1.1928
0	2	2	1	-0.0300	0	-0.5661	-3.3076	0.4449	-1.3386	0.8339	2.7795	-0.8032	0.2340	-0.1163	0	-0.1063	1.7212	2	0.2053	1	2	-2.1095	0	-1.4388	-1.5636	1	2	2	0	0	2	0	-2.4756	-2.0972	2	0	0	0	0	1	-0.1940	-0.4642	3.5402	2.2074	-0.8389	1	-0.5921	2	1.8636
1	0	0	2	-1.0020	0	-1.5685	-4.4301	-0.3106	1.2063	1.6434	1.2736	1.7590	-0.1568	0.0001	2	-1.8898	1.0509	2	0.9462	1	2	0.2714	1	1.0131	0.4223	1	2	1	0	0	1	2	-1.0469	0.2155	2	0	2	0	1	0	-0.4187	-1.7700	0.6535	-0.2488	2.4590	1	0.6568	2	-0.6116
2	0	0	2	-0.1952	1	-3.3698	0.4801	1.3025	-1.4003	0.1248	1.8815	-2.7151	0.7893	1.4096	2	2.3206	-1.8922	0	1.8841	1	0	-2.7165	1	-1.6695	0.6752	1	1	0	2	1	2	1	1.7159	-2.1520	0	0	2	1	1	0	-1.7592	3.6793	-2.1341	0.0977	0.9069	1	0.2218	0	1.2819
0	0	0	2	-0.3448	2	2.0529	0.8967	-0.3791	0.1841	-2.2147	-0.2218	0.0707	-0.8693	-1.0217	0	-0.9819	-0.4938	2	2.3006	2	2	1.3699	0	1.3709	0.8726	1	2	1	2	0	1	0	-1.6688	-0.9345	0	2	0	0	0	0	-3.5703	-4.3609	0.1235	-3.3999	0.5608	0	-0.5180	2	0.5790
2	0	0	0	2.0842	2	-0.4294	1.9974	1.0628	-0.7535	5.4912	-0.6968	-2.5767	-2.6197	-2.3772	0	-0.2270	-3.6412	1	1.6032	1	2	-1.8936	0	-2.6334	0.4301	2	2	1	0	1	2	2	-1.8902	-2.2313	0	0	1	1	2	0	2.2171	-1.9308	-0.2427	4.3107	-2.2106	1	-0.5017	1	-0.9689
0	1	1	1	0.1126	0	3.2008	-0.6760	-0.3275	0.5396	-1.1332	-0.7770	1.1159	0.6064	-1.7906	1	1.3519	-0.4125	2	0.5791	0	2	1.5288	0	-1.6378	-2.2135	2	0	0	0	2	2	0	-0.2163	3.4890	0	0	2	2	0	2	-1.3102	-4.5681	0.8683	0.0979	-1.0225	0	-0.7651	1	1.0918
0	0	2	1	2.0694	2	0.6443	0.0374	-1.5838	-0.6579	0.4411	-1.5801	0.0037	0.0964	-0.1219	0	-0.5418	0.0331	0	-2.8871	0	1	-1.0445	0	0.0749	0.9468	2	2	2	2	2	2	1	0.6796	0.8064	0	0	2	2	2	1	1.7469	-0.3112	3.4506	-0.9534	-0.8074	0	1.8234	2	-0.8669
2	2	2	0	-1.4823	0	0.1965	-2.0828	-2.9011	-1.7241	-1.4581	-0.8478	3.5483	2.1609	-1.4446	0	0.8524	2.5846	1	-4.9599	0	2	-0.1196	2	2.9671	0.7679	2	0	2	0	0	1	0	-0.4681	-0.6255	2	2	2	2	2	2	2.5132	-1.7152	0.7042	-2.2601	2.9592	1	2.1921	2	-0.8476
0	2	2	0	0.3683	0	-2.5005	-5.6653	2.5431	-0.1668	6.2147	0.9956	4.5823	1.9849	1.8984	2	0.9965	-1.2768	0	0.1696	0	0	1.3265	0	3.6801	0.6768	1	0	2	2	0	1	1	-0.1627	-0.5816	1	0	2	0	0	2	2.9697	0.2142	-0.2689	0.6966	-0.2200	1	-2.3168	2	-2.0384
2	0	2	2	-1.8825	0	0.3142	1.0563	0.6773	1.1955	-4.9933	1.9655	-2.7448	-1.4753	0.8880	1	-1.2749	-2.4434	0	1.3594	2	1	-0.1507	1	0.0669	-0.0651	1	2	1	0	2	1	2	-3.2068	0.6912	1	2	1	0	1	1	-1.7275	-3.6852	-1.0846	2.4682	2.3068	0	-0.5090	0	0.6051
2	1	2	0	-0.0797	1	-1.2752	-1.5546	-1.9553	-0.0710	-0.4286	-0.1878	-1.5301	0.8591	2.0748	0	-1.5120	-0.4514	1	-2.0019	1	0	1.9627	0	3.6317	0.0814	0	2	2	1	0	0	1	0.0544	0.8710	1	2	0	2	1	0	4.6437	2.5042	1.6965	-0.1551	1.1747	1	1.3039	0	-2.0460
0	0	0	0	-2.5295	1	-2.6567	1.3768	-1.3418	-1.5183	1.0200	-1.2122	-0.2968	0.7474	2.6870	2	1.0838	3.4968	2	0.4671	0	2	3.5706	0	0.0679	0.8039	0	0	1	0	0	1	2	0.8873	-0.4701	2	2	0	2	2	2	-1.2829	3.6667	-1.5688	0.4130	-1.7514	2	1.1120	2	0.6745
0	1	1	0	0.2560	0	0.3780	-0.7630	1.1310	0.5616	-0.3797	0.5962	-2.7623	2.6324	-1.9644	2	-0.4201	-1.3890	1	2.2913	2	0	-0.4334	1	1.8777	0.4995	0	0	2	1	0	0	0	-1.9762	1.7551	0	1	2	0	2	0	0.3458	-1.2810	0.7352	2.0162	-1.0973	0	-1.7258	2	-3.0361
1	2	2	0	-0.3423	1	-0.9246	-0.1033	-0.8449	1.0613	0.5546	-2.1372	3.6098	-1.2453	-2.8805	2	-1.1801	1.2624	2	-0.2273	1	2	-1.9009	2	1.6034	1.4553	2	0	2	1	1	0	1	1.5006	-4.6145	2	1	0	2	1	2	-2.8859	0.2633	0.0398	-1.9025	-0.0604	0	3.1334	0	-0.6289
2	0	0	1	0.9796	1	3.1741	-1.2877	0.9807	0.2418	1.3700	-1.5762	1.7680	-0.5631	-2.2909	1	1.2870	-1.5503	1	2.1514	1	0	-2.6950	1	-1.7141	-1.8250	1	0	2	2	2	0	0	-0.4145	0.3164	2	0	0	0	0	0	0.2042	-1.6792	-1.4387	-0.2226	-3.8952	2	-1.2075	1	1.1812
1	1	1	1	0.7647	1	0.3348	0.9014	0.1695	-0.0139	4.5678	0.3654	-0.4577	-1.1132	0.6513	2	1.3835	-2.9512	1	-0.9530	0	0	1.0374	2	-3.2783	0.1931	0	1	0	2	2	2	1	2.0753	0.4785	0	2	1	2	2	0	-3.3976	0.2160	0.6494	-0.0773	1.4205	2	3.2089	1	2.5974
2	0	1	2	2.2132	0	-0.5132	-2.6290	-0.8051	-0.4723	-3.3629	-0.6001	1.5785	-1.3682	1.1920	0	1.3311	-0.9156	2	3.5225	2	1	4.6874	2	2.2463	0.5026	1	0	1	0	0	2	0	-2.6110	-1.3066	2	2	0	1	1	1	2.2025	-1.2289	4.1150	-0.8435	2.1323	1	-0.0584	0	-1.7537
0	2	1	1	-0.4165	1	-0.5179	-0.8037	0.0858	-0.0225	-0.1103	2.4476	2.4627	-3.2377	-0.8980	0	0.7882	0.7448	2	0.0453	1	1	1.8322	1	4.5152	-1.0084	1	0	2	1	1	1	0	5.2812	1.2654	1	1	0	1	2	0	2.9300	2.6572	-2.6499	0.1897	-3.1647	1	0.2937	1	-2.9153
2	1	1	2	1.4257	1	0.2725	-1.5911	-1.8557	-0.2908	-4.3013	1.3804	-1.1036	0.4570	4.0542	1	-0.2609	2.3177	2	1.3050	1	0	2.2452	2	-3.2108	-0.7271	2	1	2	0	0	0	2	-0.9673	0.1716	2	0	2	2	0	0	2.0116	0.8352	3.7172	0.4054	3.4773	0	1.3155	1	1.3857
2	1	2	2	-2.0799	0	-0.5257	2.7040	-1.3022	-0.0284	-0.6717	-2.7217	0.7647	-1.4923	2.6000	1	1.1616	-1.3556	2	-0.9526	2	2	1.6995	2	-2.1671	-1.6868	2	2	1	1	1	1	1	1.2140	-0.6949	0	1	0	2	2	2	-3.2424	-0.6988	-1.0860	2.4915	1.2423	0	0.9501	2	2.6446
1	1	1	0	-0.2397	1	-0.5710	-2.7326	1.6369	0.8200	1.6633	1.3437	3.2258	2.1861	-1.2787	0	-1.7014	-1.7445	1	0.5412	1	0	1.2892	0	-0.6923	-2.1881	2	2	0	2	1	2	0	-0.5358	0.2449	2	0	2	0	0	2	-2.5286	1.5614	2.0201	4.4767	-2.0457	1	-2.8115	2	-1.3311
2	0	0	2	0.6649	0	-2.1463	0.5884	-2.8513	0.6332	-1.4009	-1.0725	2.5812	1.8049	-1.8534	1	0.6387	2.9528	1	4.2279	1	0	0.1141	2	0.4826	-1.8667	0	1	2	0	1	0	1	0.2837	-1.9247	2	1	2	2	2	0	2.2436	0.3854	0.2796	0.6822	-1.3555	1	0.8640	0	-1.0709
2	2	0	0	2.3780	1	-0.0425	1.2960	-4.7946	0.6257	-4.4834	-3.0673	-1.4226	0.5598	0.0276	0	-1.7955	3.8445	2	-0.1330	0	0	0.6745	2	-1.6554	0.9109	0	1	2	0	1	0	1	-1.7840	-5.0512	2	2	2	2	2	2	-3.1449	1.2673	0.2344	-0.6658	-2.8194	0	1.0922	0	2.3829
2	2	2	0	-0.5400	2	1.1156	-0.5844	1.2630	2.0758	2.4529	-1.7647	-0.6944	-0.1266	-0.4158	0	-0.2174	-2.1490	1	0.5818	1	1	-0.0365	1	2.3131	-0.5223	2	2	0	2	2	2	2	-0.4615	1.7533	0	0	1	0	0	0	-3.6980	-1.8401	-1.4902	1.2146	-1.2777	1	-3.0864	2	0.1077
0	1	1	2	-2.5223	0	-3.1888	2.4301	3.4881	1.8150	3.7466	-0.3179	-4.7076	1.7527	-1.6687	2	0.3669	-1.1317	1	1.1961	2	0	-2.6955	1	-1.6392	0.7630	0	0	2	2	0	1	1	-2.4717	1.3882	2	1	0	0	0	1	-0.7827	-0.5481	-0.1414	2.0876	-3.3409	1	-2.3658	1	2.0108
1	0	2	0	1.9371	1	-1.4967	2.7739	-2.2359	-1.2401	-2.4934	-2.1263	-0.4874	-0.5515	-0.2561	2	-1.6162	2.3491	2	2.5652	2	0	-0.3747	2	-2.3994	2.5249	2	2	1	0	1	0	2	-1.2249	0.4486	1	0	0	2	2	0	-2.1392	5.2021	1.5996	1.3611	-0.1212	1	0.5568	1	4.9486
0	2	0	2	-0.1304	1	-1.5820	-0.5349	2.4392	0.9702	-0.8405	-0.8681	1.4023	2.0785	0.7243	2	1.5276	-1.4812	1	0.5357	2	0	0.4789	1	-0.0488	0.3931	0	2	2	2	1	0	2	0.9700	-0.7617	2	1	2	1	1	0	1.4731	1.9792	0.7554	-1.6614	-3.0713	1	-0.0357	2	0.6539
2	2	2	2	-2.6925	1	-1.2077	1.4896	1.8835	0.1420	-0.0594	-1.6169	0.6024	-1.4878	0.8832	0	-1.5202	-0.5589	0	0.0077	2	2	0.8751	0	-1.9766	2.8913	2	0	0	1	1	1	1	0.4738	-0.9727	1	1	0	0	0	2	0.9701	-2.0505	-4.4824	1.6311	-1.5828	1	-0.3019	2	0.2941
2	2	2	1	1.1769	1	-1.4401	-2.0603	-2.4485	-0.7657	-3.7852	0.2937	-1.1182	1.0510	1.5443	2	0.3475	2.8861	0	1.6454	0	2	-2.2096	2	0.1965	-0.0653	1	1	0	1	0	0	2	-1.7554	-0.5968	2	1	2	1	1	1	-0.3568	-0.1828	0.0190	-0.9052	1.0498	2	-1.4612	0	0.4933
2	0	2	1	0.2704	2	-0.9759	0.9618	-1.6168	0.3612	-4.6834	0.3930	-0.4774	-0.6873	-0.2617	1	0.5798	0.3990	2	3.1703	0	1	1.2557	2	1.2479	-1.5902	1	2	0	2	2	2	1	1.4651	2.6462	0	2	0	0	0	1	-0.0339	-1.0384	-0.6393	-1.1586	2.0452	0	1.4082	0	-0.3117
2	2	1	2	1.1271	1	-1.6830	0.8029	-3.8402	-3.0801	-4.6106	-1.1084	0.8481	1.2351	4.2926	2	0.2753	1.8687	0	-0.6151	1	0	2.2123	2	2.6413	-0.7950	1	0	1	2	1	2	1	1.0018	-0.4769	2	2	1	2	2	2	2.1676	2.5034	-1.3752	2.2592	-2.7641	0	0.9876	1	-1.8432
1	0	1	2	0.8836	0	-1.3789	0.0872	0.1241	1.2016	-2.0812	-1.6490	1.0344	-2.2192	1.5519	0	-0.0773	0.9351	0	1.0663	2	2	-0.9812	1	0.5019	0.2592	2	0	1	0	1	0	2	-0.4347	-1.9710	1	1	0	1	0	2	-0.3163	1.0304	-0.8543	-2.2313	1.4204	2	0.0736	2	0.2300
1	2	1	1	-2.3253	2	-1.4971	0.4366	-1.1512	-0.3503	-3.1949	0.7054	2.6592	0.8886	1.6811	1	0.6461	-0.9534	2	-0.1291	1	0	0.7650	2	1.0251	0.2444	0	0	2	1	1	1	0	4.7820	-1.8724	0	2	2	1	1	1	1.8030	0.0252	-1.0904	-0.3434	-1.0235	2	2.4560	0	-0.6589
2	1	0	1	1.3752	0	0.7269	-1.1209	-2.3400	0.7857	-0.8527	1.2196	1.6398	-0.6463	1.1263	0	-1.7456	3.3183	0	-2.6008	2	1	-1.0815	2	2.0857	-0.6507	0	1	0	0	1	0	1	0.2524	-4.0975	1	0	0	2	2	1	-0.0716	0.0029	-0.0649	-3.5010	4.3856	0	1.2195	1	-1.6975
0	2	2	1	0.3084	0	-3.3430	1.1637	-1.1663	-0.0768	-0.1786	0.9187	-2.8529	-0.4269	0.8315	0	-0.2955	3.3195	2	-0.7065	1	2	2.7344	2	-4.1825	-0.5000	1	2	2	0	1	2	1	-2.0871	-3.0921	1	0	0	2	2	2	-0.2285	0.3214	-0.7037	1.5697	-0.4746	1	-1.3635	0	1.6071
1	2	2	2	-0.8272	2	-1.0337	0.9130	-0.9116	-1.4617	1.5343	0.4550	-3.8783	0.5216	0.6362	2	1.6846	-0.6660	1	-5.2551	1	0	0.5035	1	-3.9621	1.3327	1	2	2	2	0	2	0	-0.8756	-0.1715	0	1	0	2	0	1	-0.4369	-0.9149	0.1315	-2.8598	3.7904	0	-1.4834	1	2.3065
1	1	0	0	2.8357	1	2.3635	4.1718	-2.1100	-0.4245	-1.4381	-3.3382	-3.8412	-1.8797	-1.9882	2	-2.2352	3.2321	0	-3.0950	1	1	1.0467	2	-0.2825	-0.4217	0	1	1	2	2	2	0	-0.5785	-0.9045	2	0	0	2	2	0	0.1251	0.3562	6.2366	4.3980	-1.9331	1	-1.9393	1	2.0439
1	2	0	1	1.6145	1	1.7218	3.0329	-5.9233	-0.4625	-5.0418	-1.6037	-1.5831	-0.5530	4.6023	0	-1.3375	2.4864	0	1.1157	0	1	5.7993	2	-0.4086	1.0759	2	1	0	0	2	2	0	-0.8067	1.1774	2	0	2	2	2	2	3.5460	0.0862	2.2991	-1.9413	2.3088	0	0.4961	0	-1.8965
0	1	2	2	0.3303	1	-0.0815	-2.1345	-1.8369	0.1893	-0.5999	2.1502	2.6170	2.1394	-0.9337	2	-0.8552	4.1660	0	-2.3502	2	1	-1.1072	2	1.9617	0.2189	1	0	0	1	1	2	1	2.9776	0.3490	1	0	2	0	0	1	-1.9798	-2.7290	-0.9496	0.6238	-3.7116	0	0.0401	2	2.1634
2	0	0	2	1.4391	0	-0.0275	-2.3413	-2.1723	2.5029	-2.9232	0.3098	0.7282	3.5346	4.0427	1	-1.1922	0.9132	2	-0.5137	0	0	0.7249	2	1.7741	-0.6342	1	1	0	0	2	2	2	-1.9005	2.4191	0	2	2	2	2	1	-1.5924	-0.9656	-1.3855	-2.1690	0.6022	0	0.2023	1	-2.8787
