X49	X10	X21	X34	X8	X1	X9	X35	X5	X50	X47	X17	X13	X48	X42	X20	X7	X38	X2	X43	X24	X14	X4	X15	X36	X41	X3	X27	X45	X23	X18	X33	X25	X30	X29	X11	X22	X6	X16	X39	X40	X32	X28	X46	X19	X12	X26	X44	X31	X37
1	0	-0.8124	0.5523	2	-1.6194	-0.4657	-3.7620	-0.1673	0.9364	0	1.6708	1	2	-4.6507	0	0	2	1.2549	1	1	-0.7689	2.0565	1	-0.2956	1	1.6370	-0.7833	2	0	0	1	1	2	-0.6163	-2.3476	2	-1.0572	-0.0892	-0.6650	1.9948	2.6455	2	2	0.5345	2	1	0	-0.3022	0.1292
0	0	-1.6818	-0.9710	0	0.0590	-0.0455	1.2372	-0.2735	-0.5984	0	-0.9827	2	2	3.6561	0	1	0	-1.5419	2	2	0.5547	-1.4174	0	0.6866	1	0.8131	0.6523	1	0	2	1	1	0	-1.3947	-0.7372	1	-0.0234	-0.4293	0.3833	0.9275	-0.2759	0	1	-0.2768	1	0	2	-1.2371	-1.2886
0	2	0.9536	1.3544	2	-1.5394	-1.5457	-2.5877	-2.4005	-0.3284	2	1.3633	1	1	-1.7189	2	2	2	-0.3998	0	2	2.2758	-0.7658	1	-1.1531	1	2.2389	0.3191	2	1	1	2	1	0	1.8856	-0.4854	0	0.5122	2.3330	0.3875	6.8881	5.6037	1	2	-1.7696	2	0	0	2.6719	0.7751
2	2	0.2986	0.9745	2	-0.2426	1.9287	0.4874	0.7813	-0.9215	1	-3.3976	1	0	-0.8339	0	2	0	-1.7651	2	1	1.8959	-1.2395	0	-1.7071	0	-0.0939	3.2643	0	1	0	2	0	0	0.6412	-1.0147	0	-0.9846	-2.6591	-3.8387	-0.5117	-1.0824	0	2	-0.1841	2	1	2	-1.1165	-2.2377
2	2	0.6737	-0.2702	2	1.2983	-1.0017	2.6327	1.0327	-1.7290	0	0.2029	0	0	-3.3769	0	0	2	0.5180	2	0	-1.3516	-0.0059	1	-0.1040	2	-0.7023	1.7564	0	0	2	2	0	1	0.3956	2.0368	2	0.4452	1.9961	-0.2216	-1.0363	-2.5041	0	1	-3.1126	0	0	2	1.0755	1.9426
1	1	-0.1626	0.7577	1	-1.5390	-1.0146	1.1228	-0.8744	2.3169	0	-1.6131	1	2	0.4569	0	2	0	-3.2343	0	0	2.6191	-3.9774	0	-0.3176	1	-2.7412	0.2551	2	0	0	2	1	0	1.3097	0.3981	1	-2.4644	-0.7972	0.9331	5.5519	3.6942	0	0	-0.5705	1	2	0	0.6821	3.6813
2	0	4.0940	-2.0012	2	0.1700	1.2924	2.5505	2.2876	-1.1843	1	-2.1029	1	1	-2.7093	1	2	0	-0.3114	2	0	0.9518	-3.6284	2	-2.1419	2	-2.0645	2.4127	1	0	1	0	1	0	-0.4094	-1.7070	1	0.3019	-2.2264	-1.1799	-5.0753	-3.1840	0	1	-0.9180	1	1	2	0.2682	3.1548
1	2	1.4068	-1.1566	0	0.4256	0.3934	-1.2457	0.8455	-1.3805	1	-0.2364	2	0	2.5001	0	0	1	-2.6022	2	1	-0.6173	-0.8352	1	1.8505	1	1.0226	1.8885	2	2	2	0	0	0	-1.5830	1.9325	0	-1.1413	-1.1653	1.7324	4.3094	2.1995	1	2	0.4288	2	0	0	0.4386	0.1649
0	0	-1.7035	2.3506	0	0.0215	-0.0986	-0.3172	-2.0594	0.2884	2	2.7284	2	2	-1.1467	2	2	2	-0.1279	0	1	-1.6076	-0.7229	2	0.7763	1	1.1305	-3.1437	2	2	0	0	0	1	-2.7088	0.1477	2	-1.7743	0.6260	-1.0458	1.3298	3.1452	0	1	-1.5252	0	2	0	0.5845	0.4548
1	0	3.3905	0.2342	1	-1.9868	0.3016	0.3583	0.0867	-1.2350	1	2.1005	0	1	0.4516	2	2	2	0.8974	1	1	0.4522	-0.0217	0	2.5035	1	0.5383	-1.4752	2	2	0	0	0	2	0.1108	-0.2671	2	-1.5900	-0.0378	1.3956	0.0629	1.3069	0	1	0.5433	0	1	0	1.1231	6.6074
0	2	-2.4871	-1.7147	2	2.3126	0.8118	1.3956	2.2051	2.0221	1	-3.5321	1	2	-0.2966	1	1	1	-0.7717	0	0	1.3708	1.3885	1	1.1914	2	-1.8461	4.5768	2	1	1	1	0	1	1.9825	-0.1730	0	0.7298	-1.8398	-1.7059	-5.1230	-3.2771	1	0	-0.4673	0	1	2	0.6699	-0.8863
2	0	-0.3730	2.6927	0	-0.0608	-0.3065	-2.7390	-1.9311	-0.4003	1	2.1862	1	0	-3.0150	0	2	2	-0.7715	1	2	0.1638	0.7638	1	-1.8911	1	0.4635	-0.8172	2	0	2	1	2	1	-2.1727	-0.9438	1	-1.0569	4.4924	3.3982	2.9759	2.7266	0	0	0.3278	2	2	2	0.2041	-0.6294
1	2	-0.5449	-0.1235	2	1.8410	-0.3461	-0.5170	1.1037	1.2703	2	-3.1430	1	0	0.7449	0	2	1	-1.9208	1	0	1.8668	-1.8433	2	-0.7640	2	0.0813	3.4121	1	2	2	2	0	0	-1.1150	0.4489	2	-0.0557	0.4934	-0.4327	-3.1133	-2.9340	0	2	0.7051	1	1	2	-1.1976	0.4325
2	2	-2.1649	-1.8969	2	-0.7362	-1.5003	-0.6407	1.1187	1.5393	2	-3.2440	2	0	0.7395	1	1	1	0.3466	0	0	0.0557	1.3921	0	0.1410	2	-0.3550	3.9699	0	2	2	1	1	1	-0.4881	2.1034	2	0.5403	1.0592	-0.7049	-2.0448	-0.9639	0	1	1.6898	2	0	1	0.1256	-1.4295
1	2	0.6744	-2.0361	2	-0.2750	0.0954	0.2979	0.5746	-1.8110	2	-0.3582	0	2	1.5712	0	1	0	-0.2041	1	0	0.9949	0.7150	0	0.1718	2	1.0968	1.1739	2	1	1	0	1	0	-0.9169	-0.5648	0	0.2620	-0.5550	2.4891	-0.5009	1.3203	1	2	-0.1589	2	0	1	-0.7661	-0.9640
1	1	0.8954	-0.1303	2	-0.4371	0.4105	2.3443	1.8168	-0.4854	0	-4.8352	0	2	2.8841	1	0	1	-2.6894	2	0	5.3651	3.4791	1	2.0422	0	-1.1406	3.4323	0	2	0	2	0	0	1.0691	0.1955	0	-0.0011	-4.9691	-5.5910	-0.3905	-0.1216	1	2	-0.9562	0	2	2	-0.3100	0.7419
0	1	-2.1017	3.0188	2	0.7577	-1.2258	-3.4170	-0.1912	1.6551	2	0.5324	2	1	-0.1530	2	1	2	-1.4651	2	1	-0.3115	0.5426	1	0.8170	0	-0.3078	-0.2626	2	2	0	1	1	2	-0.5143	1.8682	0	-1.8186	-0.9956	-1.8808	-0.5425	-0.2000	2	2	-1.2341	0	0	2	-1.7207	-2.0998
0	2	0.6350	2.0840	2	-1.6194	0.4535	1.3170	0.3486	-0.7377	0	2.6154	0	0	-0.0357	2	0	2	1.1685	0	0	-2.0780	0.0419	1	0.6756	1	-0.0762	-2.9524	1	0	0	0	0	2	-1.1698	-0.0320	2	-0.8637	1.9134	-0.4032	0.6548	-0.2082	2	2	-0.5648	1	1	0	-0.9747	2.8519
2	2	1.9759	1.0990	0	-2.6799	-0.2561	-1.0499	-1.8690	-0.6169	1	0.5157	2	1	1.5474	2	1	2	1.4083	0	1	0.3670	0.2536	0	0.4757	1	0.0795	-0.9804	2	1	1	0	1	2	2.0718	1.0759	2	-0.0333	0.5244	-2.4019	3.2921	5.4763	2	2	-0.3383	1	1	0	-0.0814	3.3798
0	1	1.1836	-1.6567	1	1.0276	0.1099	2.3229	3.2717	0.4129	0	-4.3127	2	0	3.2356	1	0	0	-1.6943	2	0	1.1047	0.5059	1	0.7962	2	0.3948	3.4748	0	2	1	0	2	0	0.7517	-1.1436	0	1.4052	-1.7641	-1.5014	-3.2471	-4.4973	2	1	0.2551	0	0	2	-0.7560	-0.4813
2	1	0.0345	-2.6952	1	2.9513	-0.2188	-0.8432	-0.3126	1.1448	2	-1.0766	0	2	0.2720	1	0	0	-0.6062	2	1	0.7673	2.4999	1	-0.6264	1	0.0983	-0.0430	1	2	2	2	0	0	-0.7415	-2.2153	0	0.9677	-1.0927	-0.7402	1.6842	-0.1797	0	2	-0.4286	0	1	1	-2.9523	0.2262
0	1	3.5136	0.5370	1	-1.7207	0.2836	-2.5964	-0.1598	4.3344	2	1.9811	0	1	-2.8997	2	2	2	-0.2491	0	2	-1.1977	-2.2555	1	-2.9268	1	-0.7311	-4.7199	1	2	2	0	2	2	0.2630	-0.5183	2	-0.2802	-2.1138	-0.0733	1.2981	1.7434	0	0	1.4095	1	0	1	0.7107	2.8030
1	0	-2.7484	0.7669	1	0.2508	-1.6307	-2.1366	-0.5178	1.7819	0	6.0372	0	2	-6.7789	2	1	2	3.9535	1	0	-7.2505	-1.9618	1	-2.0805	2	-0.8995	-4.7926	1	0	0	1	2	2	3.1293	1.6034	0	-2.3103	0.7714	-2.0428	-5.3876	-1.9863	2	1	-0.1712	1	0	2	-0.6665	-2.9470
1	1	-5.0268	-0.7954	2	1.5238	0.7042	-3.1142	-0.7917	-1.2722	0	4.3715	0	2	-5.2635	2	0	2	3.4646	2	1	-4.8858	4.1284	1	-2.2471	1	-1.8563	-3.7001	1	1	1	1	2	2	-0.4312	0.0277	2	1.3823	-1.5657	-2.5186	-0.6742	-1.0039	2	0	0.0958	0	2	1	-2.8474	-8.2264
1	1	0.7629	-1.5999	1	-0.2622	-0.4427	0.1999	0.4867	5.8004	0	-0.9798	1	2	3.6574	2	0	2	-0.5676	0	1	0.3845	0.8287	1	1.5575	1	0.9793	-0.4548	0	1	1	0	1	0	0.7911	-0.0794	0	0.1786	-2.2981	-2.0912	1.1194	0.3065	0	1	0.6256	0	2	2	0.9537	-0.7304
0	2	-1.0058	1.9131	2	-1.2841	-0.5202	1.6353	-0.0668	-1.4218	1	1.6545	1	0	-2.5130	2	1	0	1.3466	1	0	-3.0147	-0.8885	0	-1.0977	1	0.2292	1.9542	1	2	1	1	2	2	1.9807	1.2382	0	1.4033	2.1674	-1.4608	2.1237	0.9152	2	2	0.4646	2	0	1	-0.4618	-1.9552
2	1	-0.1908	-0.3861	1	0.6334	0.5084	2.0022	-0.0147	2.3615	1	5.6907	1	1	-5.1464	2	2	2	4.0456	1	0	-4.5642	2.0919	0	0.1825	1	-0.1434	-6.9753	0	1	1	0	2	2	-2.2255	-1.5520	1	1.9323	-1.0169	-1.7088	-2.4475	-2.8801	1	2	2.1276	1	1	2	0.9970	-1.3947
1	1	0.1307	0.3767	1	-0.5577	-0.6223	0.0407	-1.0490	3.5258	0	-1.0180	0	1	-1.3834	0	2	2	-1.8159	1	2	0.5089	1.4184	2	-3.2674	0	2.2181	-1.7508	2	2	0	0	2	0	0.7842	-2.1948	1	-0.6089	-1.2504	-0.8540	1.2150	1.3525	0	0	0.2908	0	0	1	0.6324	0.6834
1	1	1.8317	-1.7128	0	0.0644	-1.1218	4.6252	1.6738	-0.6351	0	-2.9879	0	0	3.5694	1	1	0	-4.0315	1	1	2.1672	-0.3251	0	0.4706	2	-0.9000	1.1617	0	1	2	2	1	0	1.4880	-1.2670	0	-1.5528	-2.1036	-3.2610	-3.2902	-2.6568	0	1	-0.6449	1	1	2	0.4210	2.2515
0	2	0.6345	2.6796	2	-0.4968	0.0169	0.9241	0.3630	-1.6277	1	-1.9585	0	1	1.8723	1	2	0	-2.8250	1	0	1.8683	0.5156	0	1.6235	0	-1.1725	2.3995	2	2	1	2	1	0	-0.2929	-0.9506	0	-1.5131	-1.3817	-1.6845	-0.3564	0.5260	1	2	-1.0065	0	1	2	0.9459	-0.7887
0	2	-2.0524	-3.0840	2	0.0810	-0.7648	-2.0147	1.2356	-0.8029	2	-1.3610	1	1	0.1932	1	1	1	0.0071	2	0	0.3441	-1.7295	0	-0.5325	2	-1.3997	1.9456	2	0	1	1	2	1	-0.5806	-0.0003	0	0.4417	1.2347	-0.8027	-3.5122	-2.2908	1	0	-2.1358	1	2	2	-0.8249	-1.4978
1	1	0.4256	-1.8538	1	1.2526	-2.2989	1.6623	0.8292	0.8221	0	1.3684	1	2	-0.3257	1	2	2	0.2558	2	0	-1.7857	0.8152	0	0.8028	2	-1.2190	-3.4801	0	2	0	0	1	2	0.0173	2.5712	1	0.6641	-2.0164	-1.2920	-1.5850	-2.6064	2	1	-0.4980	0	2	2	-1.2491	1.7993
1	1	2.1903	-0.4111	1	-1.8055	0.5255	-3.1257	-1.2959	-1.1664	0	2.2144	0	0	-5.8645	2	0	2	-0.3503	0	0	-0.7043	1.5292	1	-2.2564	1	-0.7783	-1.2851	2	1	0	2	2	2	0.0496	0.8851	1	-1.4740	-0.1246	0.6142	0.7015	2.2730	0	0	0.0242	2	1	0	0.8754	4.7337
